Name,Description,Entry Type,Unknown #1,Unknown #2,Unknown #3,Icon,Unknown #4,Price,"Equipment",Characters Bitflag,Strength,Vitality,Action,Movement,Effective On,Fire Affinity,Wind Affinity,Earth Affinity,Lightning Affinity,Blizzard Affinity,Ailments Bitflag,Ailments Chance,Increase Fire %,Increase Wind %,Increase Earth %,Increase Lightning %,Increase Blizzard %,Increase Water %,Increase Explosion %,Increase Forest %,Special,"Usable",Target Effect,Target Type,Power,Range,Cast Time,Recovery Time,Animation,Effective On,Unknown #1,IP Damage,IP Cancel Damage,Knockback,Element,Element Strength,Ailments Bitflag,Ailments Chance,Attack Mod,Defense Mod,Action Mod,Movement Mod,Break Chance,Special,Unknown #2,Unknown #3
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        Granasaber,+150 ATK  Cuts SP consumption by 15%    ,Weapon,3,1,1,1,0,0,,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15% SP consumption,,,,,,,,,,,,,,,,,,,,,,,,,
        Thor Sword,+125 ATK  Lightning-based               ,Weapon,2,15,15,15,0,19000,,1,125,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
     Icefang Sword,+122 ATK  Blizzard-based                ,Weapon,2,15,15,15,0,18000,,1,122,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
     Blazing Sword,+120 ATK  Fire-based                    ,Weapon,2,15,15,15,0,17000,,1,120,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
   Holy Soul Blade,+112 ATK  Attack drops enemy's DEF lv ,Weapon,2,15,15,15,0,14000,,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1 DEF from hit,,,,,,,,,,,,,,,,,,,,,,,,,
     Maken Valborg,+100 ATK  Drains HP as 10% of damage    ,Weapon,3,15,15,15,0,12000,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10% damage as HP,,,,,,,,,,,,,,,,,,,,,,,,,
     Silence Sword,+85 ATK  Magic block ability            ,Weapon,2,15,15,15,0,8500,,1,85,0,0,0,0,0,0,0,0,0,32,25,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
     Silver Freeze,+80 ATK  Blizzard-based [Freeze!] ,Weapon,3,15,15,14,0,7480,,1,80,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,NULL,,Enemy Buff/Debuff,All Enemies,0,0,150,30,Freeze!,NULL,0,0,0,0,Fire,0,0,0,0,0,0,-1,0,0,0,0
   Sword of Mikage,+77 ATK  Prized 1st-class katana        ,Weapon,2,15,15,14,0,6900,,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
   Fine Broadsword,+70 ATK  Forged by a craftsman ,Weapon,1,15,15,14,0,4500,,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
          Claymore,+60 ATK  Huge two-handed sword          ,Weapon,1,15,15,14,0,3600,,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
       Ogre Slayer,+55 ATK  Effective on humanoids         ,Weapon,3,15,15,14,0,2600,,1,55,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
   Swordfish Sword,+52 ATK  Made from a swordfish ,Weapon,1,15,15,14,0,2200,,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
       Shadowblade,+44 ATK  -4 MOV  Sudden death power     ,Weapon,1,15,15,14,0,4000,,1,44,0,0,-4,0,0,0,0,0,0,128,15,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
         Flamberge,+44 ATK  Fire-based sword  [Burn!] ,Weapon,3,15,15,14,0,1440,,1,44,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Magical Damage(MAG),One Enemy,400,0,180,30,Burn!,NULL,1,0,0,50,Fire,10,0,0,0,0,0,0,0,0,0,0
   Sword of Purity,+40 ATK  Effective on the undead ,Weapon,3,15,15,14,0,1200,,1,40,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
     Samurai Blade,+38 ATK  Samurai sword                  ,Weapon,1,15,15,14,0,900,,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
        Army Saber,+32 ATK  Sword used in the army         ,Weapon,1,15,15,14,0,750,,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
          Shamshir,+26 ATK Lion's tail-shaped curved sword ,Weapon,1,15,15,14,0,620,,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
              Falx,+22 ATK  A scythe-shaped curved sword   ,Weapon,1,15,15,14,0,500,,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
          Geoblade,+18 ATK  A common Geohound's sword      ,Weapon,1,15,15,14,0,400,,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
   Zero Broadsword,+0 ATK  Powerless curved sword          ,Weapon,1,15,15,14,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Holy Ghost Staff,+138 ATK  Cuts MP consumption by 10%   ,Weapon,3,16,16,16,0,0,,2,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10% MP consumption,,,,,,,,,,,,,,,,,,,,,,,,,
        Huge Flail,+128 ATK  -5 MOV  An enormous flail    ,Weapon,2,16,16,16,0,17000,,2,128,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
    Guardian Staff,+118 ATK  Earth-based [Diggin']        ,Weapon,2,16,16,16,0,15500,,2,118,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Ally Buff/Debuff,All Allies,0,0,180,30,Diggin',NULL,0,0,0,0,Fire,0,0,0,0,1,0,0,0,0,0,0
   Decalogue Staff,+108 ATK  Magic/move block effect ,Weapon,2,16,16,16,0,11800,,2,108,0,0,0,0,0,0,0,0,0,96,25,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
    Priest's Staff,+99 ATK  [Halvah]                      ,Weapon,2,16,16,16,0,12000,,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Status Change,One Ally,0,0,240,60,Halvah,NULL,0,0,0,0,Fire,0,127,100,0,0,0,0,0,0,0,0
      Golden Flail,+92 ATK  -5 MOV  WAY too heavy         ,Weapon,2,16,16,16,0,8200,,2,92,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
      Silver Flail,+82 ATK -5 MOV      ,Weapon,2,16,16,16,0,6800,,2,82,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
     Aromatic Root,+75 ATK  [Refresh]  Aromatic tree root ,Weapon,1,16,16,16,0,7200,,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Status Change,One Ally,0,0,210,30,Refresh,NULL,0,0,0,0,Fire,0,96,100,0,0,0,0,0,0,0,0
      Buster Flail,+70 ATK  -5 MOV  |Very destructive ,Weapon,2,16,16,16,0,4400,,2,70,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
     Lullaby Staff,+65 ATK  Sleep effect                  ,Weapon,3,16,16,16,0,5880,,2,65,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
      Quarry Staff,+60 ATK  Earth-based  [Tremor]         ,Weapon,1,16,16,16,0,4200,,2,60,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Magical Damage(MAG),Area Enemies,650,600,240,60,Tremor,NULL,1,2000,0,50,Earth,10,0,0,0,0,0,0,0,0,0,0
   Whirlwind Staff,+60 ATK  Wind-based  [Howlslash]       ,Weapon,1,16,16,16,0,4200,,2,60,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Magical Damage(MAG),Enemy Line,700,250,240,60,Howlslash,NULL,1,1000,0,200,Wind,10,0,0,0,0,0,0,0,0,0,0
     Blazing Staff,+60 ATK  Fire-based  [Burnflame]       ,Weapon,1,16,16,16,0,4200,,2,60,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Magical Damage(MAG),Area Enemies,650,600,240,60,Burnflame,NULL,1,0,0,50,Fire,10,0,0,0,0,0,0,0,0,0,0
    Sister's Staff,+55 ATK  [Cure]                        ,Weapon,1,16,16,16,0,3500,,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Status Change,One Ally,0,0,210,60,Cure,NULL,0,0,0,0,Fire,0,5,100,0,0,0,0,0,0,0,0
    Oracle's Staff,+50 ATK  [Cures confusion]             ,Weapon,1,16,16,16,0,1800,,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Status Change,One Ally,0,0,180,30,Glitter/Confetti,NULL,0,0,0,0,Fire,0,8,100,0,0,0,0,0,0,0,0
        Battle Rod,+45 ATK  A light nimble combat staff ,Weapon,1,16,16,16,0,960,,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
       Flame Staff,+40 ATK  Fire-based  [Burn!]           ,Weapon,1,16,16,16,0,1250,,2,40,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Magical Damage(MAG),One Enemy,400,0,180,30,Burn!,NULL,0,0,0,0,Fire,10,0,0,0,0,0,0,0,0,0,0
          Iron Rod,+30 ATK  A heavy iron rod              ,Weapon,1,16,16,16,0,720,,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
      Prayer Staff,+22 ATK  An acolyte's staff ,Weapon,1,16,16,16,0,500,,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
       Dragon Wand,+11 ATK  Lightning-based  [DragonZap]  ,Weapon,3,16,16,16,0,15000,,2,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,NULL,,Magical Damage(MAG),Enemy Line,2200,300,420,150,DragonZap,NULL,1,1500,0,120,Lightning,10,4,15,0,0,0,0,0,0,0,0
     Useless Staff,+0 ATK  Useless     ,Weapon,1,16,16,16,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   Black Angel Bow,+135 ATK  Drains MP as 10% of damage   ,Weapon,3,17,17,17,0,22000,,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10% damage as MP(Broken),,,,,,,,,,,,,,,,,,,,,,,,,
      Exorcism Bow,+105 ATK  Effective on the undead ,Weapon,3,17,17,17,0,11500,,4,105,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
         Dread Bow,+85 ATK             ,Weapon,2,17,17,17,0,7400,,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
          Arbalest,+70 ATK  A huge crossbow               ,Weapon,1,17,17,17,0,4500,,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
   Flying Fish Bow,+55 ATK   |Good on birds ,Weapon,1,17,17,17,0,2400,,4,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
       Burning Bow,+45 ATK  Fire-based                    ,Weapon,3,17,17,17,0,1440,,4,45,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
          Crossbow,+35 ATK  A powerful missile weapon     ,Weapon,1,17,17,17,0,860,,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
      Unstrung Bow,+0 ATK  Bow with a loose bowstring     ,Weapon,1,17,17,17,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        Brave Dirk,+145 ATK  +5 SP |recov. during combat ,Weapon,3,18,18,19,0,26000,,64,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+5 SP regen,,,,,,,,,,,,,,,,,,,,,,,,,
              Dirk,+140 ATK  A large dagger [WOW!] ,Weapon,3,18,18,19,0,23000,,64,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,Ally Buff/Debuff,One Ally,0,0,180,30,WOW!,NULL,0,0,0,0,Fire,0,0,0,2,0,0,0,0,0,0,0
           Gladius,+125 ATK  A royal treasure            ,Weapon,3,18,18,19,0,0,,64,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
     Sword Breaker,+110 ATK  Attack drops enemy ATK lvl. ,Weapon,2,18,18,19,0,14500,,64,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1 ATK from hit,,,,,,,,,,,,,,,,,,,,,,,,,
        Soul Eater,+75 ATK  Drains HP as 10% of damage   ,Weapon,3,18,18,18,0,6800,,72,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10% damage as HP,,,,,,,,,,,,,,,,,,,,,,,,,
       Main Gauche,+62 ATK  +10 DEF                      ,Weapon,2,18,18,18,0,4600,,72,62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
        Warp Knife,+55 ATK  Warps |during combat ,Weapon,3,18,18,18,0,2750,,72,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warp,,,,,,,,,,,,,,,,,,,,,,,,,
    Poisoned Knife,+50 ATK  Poison effect                ,Weapon,2,18,18,18,0,2980,,72,50,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
       Flint Knife,+48 ATK  Knife made of obsidian       ,Weapon,1,18,18,18,0,2000,,72,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
          Ice Pick,+44 ATK  Blizzard effect              ,Weapon,1,18,18,18,0,1440,,72,44,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
    Hunter's Knife,+36 ATK  Effective against animals    ,Weapon,1,18,18,18,0,880,,72,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
    Multiple Knife,+28 ATK  A multi-function knife       ,Weapon,1,18,18,18,0,650,,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
        Dull Knife,+0 ATK  Knife that cannot cut         ,Weapon,1,18,18,18,0,0,,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
         ,                    ,NULL,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
